"Id","employer_category","job_category","EMPLOYEE_COUNT","Terms_of_emp","Eco_sect","work_description","Job_dep","Working_hours","WORK_CONDITION","EMOLUMENT"
95940,"ct_9","O","tr_1","CDI","QB","434a","75",1631,"C",25259
95944,"ct_9","O","tr_6","CDI","CL","374c","92",1906,"C",54999
95960,"ct_3","O","tr_6","CDI","MA","311d","75",772,"P",11971
95961,"ct_8","O","tr_4","CDI","IZ","424a","75",1456,"P",14667
95963,"ct_9","O","tr_2","CDI","CA","676a","94",533,"C",4192
95966,"ct_9","O","tr_2","CDI","MA","543b","94",507,"C",4290
95967,"ct_8","O","tr_6","CDI","QB","461e","75",1820,"C",35626
95969,"ct_8","O","tr_2","CDI","QB","525d","94",1884,"P",16547
95972,"ct_9","O","tr_3","CDI","FZ","681a","75",138,"C",1146
95973,"ct_9","O","tr_6","CDI","HZ","333c","94",1820,"C",53560
95975,"ct_9","O","tr_2","CDI","FZ","632j","94",1446,"C",16913
95985,"ct_1","O","tr_4","AUT","PZ","341a","94",1820,"C",33334
95991,"ct_9","O","tr_6","CDI","JC","388a","95",1820,"C",71309
95997,"ct_2","O","tr_6","AUT","OZ","451g","77",1820,"C",29701
96000,"ct_8","O","tr_0","CDD","RZ","353c","59",495,"N",15911
96002,"ct_9","O","tr_6","CDI","NZ","534a","93",1059,"P",8394
96003,"ct_9","O","tr_5","CDI","QA","525d","94",2074,"C",24374
96006,"ct_1","O","tr_6","TOA","PZ","523b","75",1819,"C",19034
96007,"ct_9","O","tr_5","CDI","KZ","372e","92",1820,"C",26154
96023,"ct_9","O","tr_6","CDI","MA","374b","94",1885,"C",72724
96026,"ct_9","O","tr_3","CDI","GZ","462e","69",1635,"C",24094
96028,"ct_8","O","tr_5","CDI","QB","434e","91",1827,"C",21681
96029,"ct_9","O","tr_1","CDI","GZ","463b","91",1442,"C",21540
96030,"ct_9","O","tr_3","CDI","HZ","451a","75",2152,"C",26527
96033,"ct_9","O","tr_1","CDI","CM","433c","77",851,"C",17371
96036,"ct_9","O","tr_6","CDI","JC","388a","93",1733,"C",47062
96042,"ct_9","O","tr_4","CDI","NZ","534a","77",1126,"C",9515
96046,"ct_9","O","tr_6","CDI","KZ","388a","75",1820,"C",51597
96049,"ct_9","O","tr_3","CDI","JC","388a","75",1736,"C",54395
96051,"ct_9","O","tr_6","CDI","KZ","372a","92",1829,"C",48254
96058,"ct_9","O","tr_1","CDI","GZ","621c","94",2016,"C",26232
96063,"ct_1","O","tr_6","CDI","OZ","333a","75",910,"P",12626
96064,"ct_9","O","tr_6","CDI","NZ","684a","75",1781,"C",14720
96066,"ct_9","O","tr_2","CDI","GZ","373d","75",1820,"C",10067
96067,"ct_9","O","tr_1","CDI","JB","478d","75",1146,"C",13326
96068,"ct_9","O","tr_6","CDI","HZ","466a","75",1821,"C",29038
96074,"ct_9","O","tr_5","CDI","JC","388a","75",1810,"C",32102
96077,"ct_9","X","tr_6","AUT","MA","543g","92",1536,"N",11794
96090,"ct_8","O","tr_4","CDI","QB","434d","94",1794,"C",22599
96091,"ct_8","O","tr_6","CDI","OZ","434a","93",1820,"C",29696
96092,"ct_9","O","tr_5","CDI","HZ","641a","94",1820,"C",22736
96093,"ct_9","O","tr_1","CDI","JA","386c","75",1820,"N",34827
96097,"ct_9","O","tr_6","CDI","HZ","486d","94",1729,"C",30272
96101,"ct_9","O","tr_4","CDI","GZ","383c","95",1504,"C",36912
96108,"ct_9","O","tr_6","CDI","NZ","684a","94",2281,"P",18135
96110,"ct_6","O","tr_1","CDI","NZ","684a","77",676,"C",5135
96112,"ct_9","O","tr_6","CDI","KZ","467a","94",1823,"C",25058
96127,"ct_9","O","tr_1","CDI","MC","526b","93",1670,"C",14644
96135,"ct_9","O","tr_1","CDI","IZ","636d","59",1345,"C",11930
96149,"ct_9","O","tr_6","CDI","NZ","534a","93",2014,"C",17485
96159,"ct_9","O","tr_6","CDI","GZ","462b","76",415,"C",30113
96165,"ct_1","O","tr_6","CDI","OZ","333e","92",1668,"C",37914
96166,"ct_9","O","tr_0","CDI","JC","388a","75",1601,"C",46450
96178,"ct_9","O","tr_6","CDI","JA","465a","75",891,"C",19115
96186,"ct_9","O","tr_5","CDI","FZ","481b","94",152,"C",6901
96189,"ct_9","O","tr_2","CDI","GZ","554b","75",1458,"C",12001
96197,"ct_1","O","tr_5","CDI","OZ","524b","75",1820,"C",32464
96207,"ct_9","O","tr_3","CDI","HZ","451a","94",1831,"C",20834
96212,"ct_9","O","tr_1","CDI","JC","388c","78",304,"C",6454
96215,"ct_9","O","tr_3","CDI","GZ","463b","94",1322,"C",20935
96217,"ct_9","O","tr_1","CDI","MA","633a","92",1228,"C",11316
96219,"ct_9","O","tr_6","CDI","MA","380a","92",1820,"C",52103
96229,"ct_2","O","tr_3","AUT","PZ","421b","75",1820,"C",22214
96234,"ct_5","O","tr_6","CDI","HZ","546b","75",2094,"C",28747
96235,"ct_8","O","tr_5","CDD","SZ","543g","75",1753,"C",19217
96241,"ct_8","O","tr_4","CDI","QB","525d","94",1633,"C",16093
96259,"ct_9","O","tr_4","CDI","GZ","543g","75",2033,"C",23587
96263,"ct_9","O","tr_2","CDI","NZ","546b","94",1062,"C",17422
96266,"ct_9","O","tr_5","CDI","NZ","372e","92",1820,"C",33885
96267,"ct_9","O","tr_1","CDI","QA","526e","94",1508,"C",16833
96269,"ct_9","O","tr_3","CDI","MA","543b","75",1897,"C",26838
96270,"ct_8","X","tr_4","AUT","PZ","431e","92",1307,"P",2780
96272,"ct_9","O","tr_2","CDI","MA","461c","94",1924,"C",38890
96273,"ct_9","O","tr_2","CDI","KZ","545c","94",1190,"C",18552
96279,"ct_1","O","tr_6","CDI","MB","524b","75",1820,"C",26115
96282,"ct_8","O","tr_4","CDI","PZ","421b","94",1820,"C",22518
96293,"ct_8","O","tr_5","CDI","QA","526a","94",1842,"C",20758
96295,"ct_9","O","tr_0","CDI","GZ","374a","94",621,"C",12474
96305,"ct_5","A","tr_6","APP","HZ","477b","94",1671,"C",9044
96311,"ct_5","O","tr_6","CDI","LZ","372e","75",1767,"C",32151
96320,"ct_8","X","tr_6","AUT","OZ","545d","75",824,"C",6197
96323,"ct_9","O","tr_5","CDI","QA","431e","94",724,"C",21905
96324,"ct_9","O","tr_3","CDD","JA","465b","75",1691,"N",43945
96327,"ct_9","O","tr_3","CDI","GZ","374d","91",1815,"C",68303
96328,"ct_9","O","tr_6","CDI","CE","385a","94",1820,"C",50962
96329,"ct_9","O","tr_2","CDI","SZ","374d","75",1820,"C",50093
96333,"ct_1","O","tr_6","CDI","OZ","333e","75",1820,"C",44163
96334,"ct_9","O","tr_6","CDI","GZ","552a","91",1188,"P",17060
96335,"ct_9","O","tr_0","CDI","CA","554a","94",975,"P",6829
96339,"ct_9","O","tr_3","CDI","MA","543g","91",2018,"C",26571
96343,"ct_8","O","tr_1","CDI","QA","526b","75",1820,"C",19162
96345,"ct_9","O","tr_3","CDD","MA","382b","75",606,"P",12790
96349,"ct_8","O","tr_3","CDI","SZ","526b","75",959,"P",13066
96351,"ct_9","O","tr_1","CDI","HZ","676a","75",939,"C",6166
96353,"ct_9","O","tr_1","CDD","GZ","554f","75",717,"C",6711
96355,"ct_8","O","tr_5","CDI","SZ","434d","93",1820,"C",19885
96359,"ct_9","O","tr_5","CDI","GZ","652a","94",1669,"C",20091
96360,"ct_9","O","tr_2","CDI","PZ","421a","92",1799,"C",18254
96361,"ct_9","O","tr_2","CDI","CA","463c","03",3000,"N",53927
96368,"ct_9","O","tr_3","CDI","QA","526e","94",1953,"C",21074
96372,"ct_9","O","tr_1","CDI","KZ","542a","94",487,"P",4627
96376,"ct_9","O","tr_6","CDI","KZ","376c","75",1607,"C",71889
96396,"ct_9","O","tr_1","CDI","GZ","653a","94",2070,"C",28123
96406,"ct_9","O","tr_1","CDI","MA","461e","75",1920,"C",15842
96410,"ct_9","O","tr_1","CDI","NZ","631a","94",1610,"C",14450
96412,"ct_9","O","tr_5","CDI","LZ","376g","92",3000,"C",70784
96414,"ct_9","O","tr_5","CDI","GZ","462b","94",1760,"C",30095
96416,"ct_9","O","tr_6","CDI","HZ","372b","93",1209,"C",38427
96417,"ct_9","O","tr_5","CDI","JA","461d","75",1820,"C",28934
96418,"ct_9","O","tr_1","CDI","QA","526e","94",1884,"C",22729
96427,"ct_9","O","tr_5","CDI","QA","526a","94",1468,"C",19053
96429,"ct_9","O","tr_5","CDI","MA","388b","75",1820,"C",53156
96433,"ct_9","O","tr_6","CDI","KZ","461f","92",1820,"C",48880
96442,"ct_9","O","tr_6","CDI","NZ","534a","93",1967,"C",19108
96444,"ct_9","O","tr_5","CDI","NZ","543h","94",630,"C",7440
96445,"ct_9","O","tr_3","CDI","IZ","561b","94",1053,"C",9167
96446,"ct_9","O","tr_3","CDI","MC","375a","75",1729,"C",35874
96450,"ct_3","O","tr_6","CDI","QA","451h","75",1491,"P",38191
96455,"ct_8","O","tr_5","CDI","QA","433a","93",1637,"C",33120
96457,"ct_9","O","tr_3","CDI","HZ","451a","94",1827,"C",24620
96458,"ct_9","O","tr_2","CDI","LZ","376g","75",1820,"C",61357
96460,"ct_9","O","tr_3","CDI","GZ","652a","94",1529,"C",16292
96463,"ct_9","O","tr_2","CDI","MA","461d","94",2028,"C",30610
96469,"ct_9","O","tr_6","CDI","JA","465a","93",1809,"C",29762
96474,"ct_9","O","tr_2","CDI","MA","342g","75",1708,"C",38894
96476,"ct_9","O","tr_2","CDI","MA","543h","94",2002,"C",29486
96480,"ct_9","O","tr_1","CDI","GZ","433b","94",1677,"C",35239
96481,"ct_9","O","tr_6","CDI","GZ","676a","75",1554,"C",15463
96486,"ct_9","O","tr_3","CDI","GZ","653a","94",754,"C",11659
96495,"ct_9","O","tr_2","CDI","MA","372c","75",1273,"C",13835
96502,"ct_9","O","tr_5","CDI","NZ","632k","93",1899,"C",30342
96505,"ct_9","O","tr_3","CDI","HZ","676c","77",781,"C",7770
96515,"ct_9","O","tr_4","CDI","HZ","451a","92",1820,"C",21560
96526,"ct_8","O","tr_1","CDI","PZ","354g","92",136,"P",9677
96527,"ct_9","O","tr_1","CDI","GZ","554a","75",1813,"C",20617
96531,"ct_9","O","tr_6","CDI","JA","388b","75",1820,"C",45720
96535,"ct_9","O","tr_1","CDI","MA","486b","75",1849,"C",20654
96545,"ct_5","O","tr_6","CDI","HZ","389a","93",737,"C",8113
96548,"ct_9","O","tr_3","CDI","CC","387b","94",1456,"C",26355
96554,"ct_2","O","tr_5","AUT","QB","621f","75",1901,"C",26383
96560,"ct_8","O","tr_4","CDI","SZ","524b","75",1820,"C",34640
96579,"ct_9","O","tr_5","CDI","CA","462d","28",1757,"C",18405
96580,"ct_9","O","tr_4","CDI","HZ","543g","94",1854,"C",27902
96581,"ct_9","O","tr_6","CDI","HZ","333c","94",1820,"C",40660
96583,"ct_9","O","tr_3","CDI","GZ","462b","75",433,"C",6903
96588,"ct_9","O","tr_0","CDI","CA","554a","94",1625,"C",15483
96595,"ct_8","O","tr_2","CDI","RZ","424a","94",1607,"C",28185
96598,"ct_9","O","tr_1","CDI","FZ","543h","75",1956,"C",17692
96606,"ct_9","O","tr_6","CDI","HZ","466c","75",1820,"C",34955
96611,"ct_9","O","tr_6","CDI","MA","387d","78",910,"C",53836
96616,"ct_9","O","tr_2","CDI","NZ","534a","75",1223,"C",15299
96617,"ct_9","O","tr_5","CDI","DZ","477c","94",1898,"C",32855
96626,"ct_5","O","tr_6","CDI","HZ","372a","75",1824,"C",57078
96633,"ct_3","O","tr_6","CDI","QB","333f","94",602,"P",13163
96639,"ct_9","O","tr_3","CDI","GZ","554e","75",1202,"C",13343
96641,"ct_9","O","tr_6","CDI","HZ","389b","",1405,"P",48073
96648,"ct_9","O","tr_1","CDI","JA","388a","75",985,"C",15704
96652,"ct_9","X","tr_5","AUT","MB","344d","92",1229,"C",10178
96661,"ct_8","O","tr_3","CDI","QB","434d","94",1655,"C",25391
96671,"ct_9","O","tr_3","CDI","IZ","643a","93",1022,"P",8352
96672,"ct_9","O","tr_6","CDI","HZ","333c","75",1820,"C",70691
96674,"ct_3","O","tr_6","CDI","QB","525d","94",1862,"C",20653
96677,"ct_9","O","tr_3","CDI","HZ","333c","75",1820,"C",25909
96684,"ct_9","O","tr_6","CDI","KZ","376e","75",1662,"C",50331
96692,"ct_8","O","tr_4","CDI","PZ","341a","91",1841,"C",24031
96695,"ct_9","A","tr_4","APP","GZ","543h","92",1736,"C",19144
96701,"ct_9","O","tr_6","CDI","FZ","481b","94",1405,"C",33443
96708,"ct_9","O","tr_5","CDI","NZ","534a","94",1412,"C",11710
96714,"ct_9","O","tr_1","CDD","GZ","653a","94",248,"C",2482
96725,"ct_9","O","tr_1","CDI","NZ","462b","94",1566,"C",18134
96729,"ct_2","O","tr_3","AUT","QB","526c","75",1820,"C",21267
96733,"ct_9","O","tr_4","CDI","QB","525d","93",1706,"C",21910
96737,"ct_9","O","tr_6","CDI","JC","388c","92",1820,"C",52744
96739,"ct_9","O","tr_6","CDI","GZ","462e","94",1295,"C",14284
96744,"ct_2","O","tr_6","AUT","OZ","472d","75",1820,"C",28541
96745,"ct_9","O","tr_1","CDI","KZ","373c","92",1547,"C",54000
96752,"ct_9","O","tr_6","CDI","GZ","554a","91",1092,"P",14477
96762,"ct_5","O","tr_6","CDI","HZ","372a","75",1824,"C",71306
96764,"ct_8","O","tr_3","CDI","PZ","421b","94",1820,"C",39778
96765,"ct_9","O","tr_1","CDI","IZ","561d","75",531,"P",5948
96768,"ct_9","O","tr_4","CDI","KZ","372b","75",1820,"C",70000
96775,"ct_9","O","tr_2","CDI","CL","474b","95",1572,"C",25603
96776,"ct_9","O","tr_3","CDI","GZ","543g","94",1820,"C",28113
96778,"ct_3","O","tr_6","CDI","QA","344a","93",1820,"C",71966
96780,"ct_9","O","tr_2","CDI","JC","544a","93",1240,"P",22469
96782,"ct_9","O","tr_6","CDI","DZ","461d","92",1820,"C",28299
96785,"ct_9","O","tr_1","CDI","JC","388c","92",1820,"C",48493
96790,"ct_9","O","tr_6","CDI","HZ","333c","93",1820,"C",29482
96792,"ct_9","O","tr_5","CDI","QA","526a","94",1018,"C",12739
96793,"ct_9","O","tr_3","CDI","CA","628a","94",2020,"C",25153
96794,"ct_9","O","tr_6","CDI","GZ","462d","94",1414,"C",18605
96802,"ct_8","O","tr_1","CDD","LZ","541b","94",787,"C",8429
96811,"ct_9","O","tr_2","CDI","KZ","376e","75",1506,"C",51177
96813,"ct_9","O","tr_1","CDD","NZ","564b","75",1456,"C",23891
96814,"ct_9","O","tr_6","CDI","FZ","382a","78",1820,"C",73695
96819,"ct_8","X","tr_4","AUT","QB","676e","75",1701,"C",6518
96827,"ct_9","O","tr_1","CDD","IZ","561d","91",701,"P",6751
96830,"ct_9","O","tr_2","CDI","KZ","376c","75",837,"C",19449
96832,"ct_8","O","tr_3","CDI","SZ","543e","94",1820,"C",41732
96845,"ct_8","O","tr_6","CDI","QA","431f","75",1831,"C",29823
96851,"ct_9","O","tr_6","CDI","KZ","372b","75",1743,"C",56085
96864,"ct_9","O","tr_6","CDI","NZ","534a","93",1655,"C",14828
96867,"ct_9","A","tr_6","APP","GZ","551a","94",963,"C",10242
96872,"ct_9","O","tr_6","CDI","JA","652a","77",1898,"C",18880
96874,"ct_9","O","tr_1","CDI","KZ","461e","92",2028,"C",25814
96878,"ct_9","O","tr_5","CDI","HZ","451a","94",1820,"C",21043
96880,"ct_9","O","tr_5","CDI","GZ","374b","75",1498,"C",35273
96884,"ct_8","O","tr_4","CDI","PZ","422c","94",2078,"C",32160
96894,"ct_9","O","tr_2","CDI","FZ","633a","94",1454,"C",24076
96896,"ct_9","O","tr_3","CDI","JC","388a","75",1820,"C",33539
96897,"ct_9","O","tr_0","CDI","RZ","424a","94",539,"P",9032
96907,"ct_8","O","tr_2","CDI","RZ","424a","77",1504,"C",34933
96909,"ct_9","O","tr_6","CDI","HZ","486d","94",1642,"C",28192
96917,"ct_9","O","tr_3","CDI","MA","461d","75",1667,"C",22949
96920,"ct_8","O","tr_3","CDI","QB","432d","94",1555,"P",18734
96924,"ct_9","O","tr_5","CDI","HZ","684a","91",1006,"C",10262
96935,"ct_9","O","tr_6","CDI","KZ","545b","75",1820,"C",32198
96942,"ct_9","O","tr_1","CDI","HZ","389a","75",420,"C",11981
96947,"ct_9","O","tr_1","CDI","IZ","636d","75",1236,"C",10899
96950,"ct_9","O","tr_1","CDI","NZ","388b","94",1820,"C",56246
96960,"ct_9","O","tr_4","CDI","QB","526a","91",1864,"C",25527
96967,"ct_8","O","tr_1","CDI","NZ","564a","94",1820,"C",23696
96973,"ct_9","O","tr_1","CDI","GZ","542a","75",1167,"C",16296
96979,"ct_9","O","tr_6","CDI","KZ","388c","93",1778,"C",53066
96988,"ct_9","O","tr_6","CDI","KZ","388c","94",2059,"C",32322
96989,"ct_9","O","tr_4","CDI","NZ","651b","91",1789,"C",5492
96999,"ct_2","O","tr_3","CDI","PZ","524c","75",1240,"P",13187
97017,"ct_5","O","tr_5","CDI","LZ","632g","94",1820,"C",17469
97018,"ct_9","O","tr_5","CDI","FZ","543g","91",1540,"C",18562
97033,"ct_7","O","tr_1","CDI","TZ","563a","94",2248,"N",16890
97035,"ct_8","O","tr_2","CDI","QB","461d","75",1835,"C",42085
97043,"ct_9","O","tr_2","CDI","LZ","461f","92",1225,"C",10239
97044,"ct_8","A","tr_2","APP","RZ","543g","77",1077,"C",13836
97045,"ct_1","O","tr_6","CDI","RZ","332a","75",1820,"C",38678
97048,"ct_9","O","tr_2","CDI","SZ","551a","93",1319,"C",13959
97051,"ct_9","O","tr_6","CDI","MC","544a","92",1804,"C",27906
97053,"ct_9","O","tr_6","CDI","NZ","376c","92",1729,"C",48593
97060,"ct_9","O","tr_4","CDI","IZ","373c","92",1810,"C",33132
97062,"ct_9","O","tr_6","CDI","NZ","372b","92",3000,"C",57662
97067,"ct_9","O","tr_1","CDI","GZ","554e","94",1612,"C",11961
97070,"ct_8","O","tr_4","CDI","PZ","341a","94",1820,"C",38710
97074,"ct_9","O","tr_2","CDI","SZ","562a","92",1179,"C",9045
97077,"ct_9","O","tr_1","CDI","QB","526c","94",1736,"C",10235
97087,"ct_9","O","tr_4","CDI","EZ","684b","94",1820,"C",21966
97090,"ct_9","O","tr_5","CDI","HZ","466c","93",2015,"C",20193
97101,"ct_1","O","tr_3","CDD","RZ","523c","75",434,"P",5355
97113,"ct_9","O","tr_1","CDI","FZ","632e","94",1734,"C",26658
97115,"ct_9","O","tr_6","CDI","GZ","388a","93",1795,"C",73336
97116,"ct_2","O","tr_3","AUT","PZ","421b","94",1820,"C",21225
97117,"ct_9","O","tr_5","CDI","NZ","461e","92",1365,"P",30879
97123,"ct_9","O","tr_6","CDI","GZ","373b","92",1365,"C",51533
97128,"ct_9","O","tr_4","CDI","QB","525d","94",1798,"C",20771
97132,"ct_8","O","tr_6","CDI","KZ","376f","75",1001,"C",49315
97133,"ct_9","O","tr_3","CDI","HZ","451a","93",1830,"C",27835
97150,"ct_9","A","tr_2","APP","GZ","682a","94",1489,"C",9994
97163,"ct_9","O","tr_3","CDI","FZ","632j","75",501,"C",5186
97167,"ct_8","O","tr_4","CDI","RZ","435b","94",1026,"P",8047
97168,"ct_8","O","tr_1","CDI","QB","543g","92",1170,"P",36782
97172,"ct_5","O","tr_6","CDI","RZ","354b","75",2179,"C",50958
97174,"ct_1","O","tr_6","CDI","PZ","451e","93",1820,"C",24621
97182,"ct_8","X","tr_5","AUT","QB","676e","94",1820,"C",10055
97187,"ct_2","O","tr_3","CDI","PZ","524c","75",1476,"P",16420
97196,"ct_8","O","tr_4","CDI","QB","543g","94",1771,"C",19717
97197,"ct_9","O","tr_6","CDI","JA","465b","92",1924,"C",34685
97198,"ct_8","O","tr_3","CDI","QB","525d","94",1723,"C",18053
97200,"ct_1","O","tr_6","AUT","OZ","531a","94",1820,"C",30899
97202,"ct_2","O","tr_6","CDI","OZ","333f","95",1820,"C",55272
97204,"ct_9","O","tr_3","CDI","QB","526d","94",1312,"C",13888
97212,"ct_8","O","tr_4","CDI","PZ","341a","94",1823,"C",30572
97217,"ct_8","O","tr_4","CDI","KZ","543g","92",1793,"C",21044
97242,"ct_7","O","tr_1","CDI","QB","563b","94",1580,"N",12235
97245,"ct_9","O","tr_3","CDI","QA","526e","94",2200,"C",29760
97249,"ct_8","O","tr_4","CDI","SZ","524b","75",1820,"C",32865
97251,"ct_9","O","tr_1","CDI","KZ","376b","75",2028,"N",53113
97253,"ct_1","O","tr_6","CDI","PZ","451e","93",1820,"C",24088
97255,"ct_9","A","tr_2","APP","MA","388a","92",771,"C",4303
97257,"ct_8","O","tr_5","CDI","QB","526a","94",2506,"C",28953
97265,"ct_9","O","tr_6","CDI","JA","465a","93",1820,"C",29004
97271,"ct_8","O","tr_6","CDI","QA","385a","92",2096,"C",24556
97274,"ct_1","O","tr_4","AUT","OZ","451e","94",1820,"C",24101
97286,"ct_9","O","tr_3","CDI","GZ","643a","94",1621,"C",18549
97295,"ct_9","O","tr_6","CDI","JC","371a","92",1820,"C",53537
97301,"ct_9","O","tr_2","CDD","CI","676a","94",1615,"C",16369
97302,"ct_8","O","tr_6","CDI","OZ","467d","92",1927,"C",37896
97304,"ct_9","O","tr_5","CDI","NZ","684a","95",747,"P",7626
97315,"ct_9","O","tr_6","CDI","KZ","373a","75",1820,"C",51056
97318,"ct_8","O","tr_3","CDI","PZ","422c","94",1213,"C",11317
97320,"ct_9","O","tr_2","CDI","IZ","461f","92",1185,"C",17241
97326,"ct_9","O","tr_5","CDI","HZ","487a","94",1715,"C",32526
97329,"ct_9","O","tr_5","CDI","MA","478a","75",1820,"C",47522
97334,"ct_8","O","tr_5","CDI","PZ","422e","75",1417,"P",18114
97336,"ct_9","O","tr_2","CDI","JC","388a","75",1924,"C",30852
97338,"ct_9","O","tr_6","CDI","HZ","461f","93",1820,"C",27194
97339,"ct_5","O","tr_6","CDI","HZ","628a","94",1428,"C",19637
97340,"ct_3","O","tr_6","AUT","QA","431d","93",1513,"P",22159
97343,"ct_1","O","tr_6","CDI","MB","342g","93",1820,"C",24722
97346,"ct_9","O","tr_2","CDI","HZ","643a","94",1717,"C",18762
97349,"ct_9","O","tr_3","CDI","KZ","433a","75",1329,"P",28962
97350,"ct_9","O","tr_6","CDI","NZ","684a","94",1167,"P",6928
97356,"ct_3","O","tr_5","CDI","QB","431a","77",1015,"P",40470
97363,"ct_9","O","tr_5","CDI","GZ","551a","94",1920,"C",16979
97366,"ct_9","O","tr_3","CDI","HZ","451a","93",1830,"C",26992
97367,"ct_9","O","tr_6","CDI","MA","372b","92",1256,"C",33226
97373,"ct_9","O","tr_1","CDI","GZ","554e","77",546,"P",9037
97375,"ct_9","O","tr_3","CDI","GZ","462e","94",178,"C",5658
97376,"ct_9","O","tr_3","CDI","HZ","451a","94",1502,"C",16672
97381,"ct_9","O","tr_2","CDI","HZ","541d","94",1248,"C",11559
97382,"ct_2","O","tr_6","CDI","OZ","333f","94",1816,"C",48874
97383,"ct_9","O","tr_2","CDI","HZ","643a","93",1178,"C",8707
97391,"ct_9","O","tr_4","CDI","QA","542a","94",1820,"C",21583
97397,"ct_9","O","tr_1","CDI","GZ","634d","94",1466,"C",14823
97408,"ct_5","O","tr_6","CDI","HZ","641b","94",2107,"C",27866
97415,"ct_9","O","tr_6","CDI","KZ","388a","94",2044,"C",49133
97420,"ct_8","O","tr_6","CDI","KZ","461f","75",1918,"C",37667
97427,"ct_6","O","tr_1","CDI","CA","636c","92",1965,"C",25249
97429,"ct_9","O","tr_4","CDI","QB","526d","92",1723,"C",21212
97430,"ct_9","O","tr_4","CDI","QB","525d","93",1706,"C",21189
97439,"ct_9","O","tr_1","CDI","GZ","374a","75",2232,"C",52804
97445,"ct_9","O","tr_2","CDI","GZ","374b","92",1355,"C",38785
97446,"ct_9","O","tr_1","CDI","GZ","462e","94",923,"C",50657
97452,"ct_9","O","tr_1","CDI","FZ","681b","94",676,"P",7810
97453,"ct_9","O","tr_1","CDI","PZ","423a","94",859,"P",10265
97455,"ct_9","O","tr_3","CDI","GZ","653a","94",1949,"C",21397
97456,"ct_9","O","tr_2","CDI","HZ","641a","91",1859,"C",25420
97461,"ct_9","O","tr_2","CDI","QA","461c","94",1714,"C",24064
97462,"ct_9","O","tr_5","CDI","PZ","341a","94",1841,"C",29984
97467,"ct_9","O","tr_6","CDI","GZ","554a","94",1814,"C",22848
97468,"ct_7","O","tr_1","CDI","QB","563b","75",840,"N",6731
97469,"ct_1","O","tr_5","CDI","OZ","543g","75",1822,"C",20637
97470,"ct_9","O","tr_2","CDI","FZ","632f","93",1582,"C",23265
97473,"ct_9","O","tr_2","CDI","MA","472a","75",1592,"C",22675
97480,"ct_9","O","tr_1","CDI","FZ","681b","95",807,"C",6933
97483,"ct_3","O","tr_6","CDI","QA","344a","94",1820,"C",38787
97484,"ct_8","O","tr_4","CDI","QB","526a","94",1206,"C",19860
97492,"ct_9","O","tr_5","CDI","NZ","373c","92",1820,"C",30190
97496,"ct_9","O","tr_4","CDI","HZ","487a","94",1892,"C",43497
97501,"ct_9","O","tr_3","CDD","GZ","551a","94",355,"C",3555
97506,"ct_9","O","tr_6","CDI","HZ","333c","75",1820,"C",52806
97511,"ct_9","O","tr_1","CDI","CB","463b","75",1648,"C",30227
97521,"ct_9","O","tr_1","CDI","IZ","636d","75",1837,"C",16910
97524,"ct_9","O","tr_4","CDI","HZ","333c","94",1827,"C",30976
97527,"ct_9","O","tr_3","CDI","MA","333e","75",1785,"C",31306
97530,"ct_9","O","tr_6","CDI","MA","387d","92",1779,"C",51779
97531,"ct_9","O","tr_5","CDI","NZ","477c","94",1344,"C",18207
97532,"ct_9","O","tr_6","CDI","GZ","552a","94",451,"P",5749
97534,"ct_9","O","tr_5","CDI","HZ","477b","78",1500,"C",20927
97540,"ct_1","O","tr_6","CDD","MB","342f","91",1819,"C",38120
97546,"ct_9","O","tr_1","CDI","CH","461b","75",1612,"C",45400
97549,"ct_1","O","tr_6","CDI","PZ","333a","35",1820,"C",33882
97551,"ct_9","O","tr_6","CDI","MC","375a","92",1637,"C",37325
97554,"ct_7","O","tr_1","CDI","TZ","563c","75",883,"N",12741
97555,"ct_9","O","tr_6","CDI","JC","388a","75",1778,"C",35938
97558,"ct_9","O","tr_1","CDI","GZ","344d","94",1827,"C",38952
97560,"ct_9","O","tr_4","CDI","JC","374d","75",2028,"C",71217
97563,"ct_9","O","tr_6","CDI","MC","388b","75",1820,"C",56678
97568,"ct_9","O","tr_1","CDI","LZ","462e","94",1695,"C",15453
97569,"ct_5","O","tr_6","CDI","KZ","376d","75",1824,"C",55444
97570,"ct_9","O","tr_6","CDI","JC","544a","92",1421,"C",18103
